file,true_label,verdict,correct,ml_score
LA_E_3261022.flac,bonafide,REAL,1,0.2774
LA_E_8637559.flac,bonafide,REAL,1,0.5066
LA_E_3380616.flac,spoof,REAL,0,0.5681
LA_E_5258577.flac,spoof,REAL,0,0.5269
LA_E_5259453.flac,spoof,REAL,0,0.6730
LA_E_4430589.flac,spoof,REAL,0,0.3596
LA_E_3651043.flac,spoof,REAL,0,0.6383
LA_E_7555524.flac,bonafide,REAL,1,0.3775
LA_E_3370442.flac,bonafide,REAL,1,0.5490
LA_E_7423618.flac,bonafide,REAL,1,0.5661
LA_E_3738202.flac,bonafide,REAL,1,0.6234
LA_E_3913018.flac,spoof,FAKE,1,0.7779
LA_E_1010878.flac,spoof,FAKE,1,0.9262
LA_E_4853832.flac,spoof,REAL,0,0.6746
LA_E_6293271.flac,spoof,REAL,0,0.4555
LA_E_7067743.flac,spoof,REAL,0,0.6191
LA_E_1662600.flac,bonafide,FAKE,0,0.7148
LA_E_8189653.flac,spoof,REAL,0,0.2892
LA_E_8196660.flac,bonafide,FAKE,0,0.7526
LA_E_9009968.flac,bonafide,FAKE,0,0.7263
LA_E_9626814.flac,bonafide,FAKE,0,0.7492
LA_E_4055919.flac,spoof,FAKE,1,0.8143
LA_E_8863390.flac,spoof,REAL,0,0.4647
LA_E_1950796.flac,spoof,REAL,0,0.3802
LA_E_7917597.flac,bonafide,REAL,1,0.5666
LA_E_3902108.flac,bonafide,FAKE,0,0.7619
LA_E_8597286.flac,spoof,FAKE,1,0.7043
LA_E_8827682.flac,spoof,REAL,0,0.5705
LA_E_1234037.flac,bonafide,FAKE,0,0.7652
LA_E_2350777.flac,bonafide,REAL,1,0.5526
LA_E_8457967.flac,bonafide,REAL,1,0.6905
LA_E_6329320.flac,spoof,REAL,0,0.4649
LA_E_8980826.flac,bonafide,REAL,1,0.3050
LA_E_3850277.flac,bonafide,REAL,1,0.3216
LA_E_9408944.flac,bonafide,FAKE,0,0.7291
LA_E_6063711.flac,bonafide,REAL,1,0.5776
LA_E_6488378.flac,bonafide,REAL,1,0.4870
LA_E_1292435.flac,bonafide,REAL,1,0.3336
LA_E_7585047.flac,bonafide,REAL,1,0.2535
LA_E_7435986.flac,bonafide,REAL,1,0.5294
LA_E_9089615.flac,bonafide,REAL,1,0.4465
LA_E_1038940.flac,bonafide,REAL,1,0.4095
LA_E_1217705.flac,bonafide,REAL,1,0.4616
LA_E_5235589.flac,spoof,FAKE,1,0.7770
LA_E_3175587.flac,bonafide,REAL,1,0.4317
LA_E_1987488.flac,bonafide,REAL,1,0.5344
LA_E_6098519.flac,bonafide,REAL,1,0.6085
LA_E_4307180.flac,spoof,FAKE,1,0.7963
LA_E_4066837.flac,bonafide,REAL,1,0.6960
LA_E_4409879.flac,spoof,REAL,0,0.6416
LA_E_5249750.flac,spoof,REAL,0,0.4685
LA_E_2027991.flac,bonafide,FAKE,0,0.7173
LA_E_4671621.flac,spoof,FAKE,1,0.8254
LA_E_6784792.flac,bonafide,REAL,1,0.6210
LA_E_6771143.flac,spoof,FAKE,1,0.8157
LA_E_6560159.flac,bonafide,REAL,1,0.4792
LA_E_6009640.flac,bonafide,FAKE,0,0.7262
LA_E_3090479.flac,bonafide,REAL,1,0.5147
LA_E_3143051.flac,bonafide,REAL,1,0.4453
LA_E_7178332.flac,spoof,FAKE,1,0.7580
LA_E_8047003.flac,spoof,FAKE,1,0.7817
LA_E_3267047.flac,bonafide,REAL,1,0.6606
LA_E_8548488.flac,bonafide,REAL,1,0.5386
LA_E_3965226.flac,bonafide,REAL,1,0.4276
LA_E_5054546.flac,bonafide,REAL,1,0.4256
LA_E_1368780.flac,bonafide,REAL,1,0.3433
LA_E_9290900.flac,spoof,REAL,0,0.6793
LA_E_1272617.flac,bonafide,REAL,1,0.5397
LA_E_2102231.flac,bonafide,FAKE,0,0.7607
LA_E_6207193.flac,spoof,FAKE,1,0.7814
LA_E_2253484.flac,spoof,FAKE,1,0.7040
LA_E_1557036.flac,spoof,FAKE,1,0.7002
LA_E_2253200.flac,spoof,REAL,0,0.3041
LA_E_4728867.flac,bonafide,REAL,1,0.6304
LA_E_5475105.flac,bonafide,FAKE,0,0.7142
LA_E_7355495.flac,bonafide,REAL,1,0.5713
LA_E_7585918.flac,spoof,REAL,0,0.3188
LA_E_1089831.flac,spoof,REAL,0,0.6341
LA_E_5111425.flac,bonafide,REAL,1,0.3919
LA_E_6990580.flac,spoof,REAL,0,0.4971
LA_E_4165003.flac,spoof,REAL,0,0.6305
LA_E_6427997.flac,bonafide,REAL,1,0.3482
LA_E_8710344.flac,spoof,REAL,0,0.6697
LA_E_4045419.flac,spoof,REAL,0,0.4678
LA_E_5838348.flac,spoof,FAKE,1,0.7124
LA_E_6875949.flac,bonafide,REAL,1,0.3375
LA_E_4199267.flac,bonafide,REAL,1,0.4012
LA_E_8270696.flac,bonafide,REAL,1,0.3637
LA_E_9276588.flac,spoof,FAKE,1,0.7807
LA_E_5759636.flac,spoof,FAKE,1,0.7587
LA_E_6527250.flac,spoof,FAKE,1,0.7969
LA_E_9103365.flac,spoof,REAL,0,0.6350
LA_E_2867799.flac,spoof,FAKE,1,0.7457
LA_E_3326930.flac,bonafide,REAL,1,0.2679
LA_E_4859006.flac,spoof,REAL,0,0.6404
LA_E_6835477.flac,bonafide,REAL,1,0.5149
LA_E_1673550.flac,spoof,FAKE,1,0.7938
LA_E_2295405.flac,spoof,REAL,0,0.4649
LA_E_6766744.flac,bonafide,REAL,1,0.5568
LA_E_2176144.flac,bonafide,REAL,1,0.5752
LA_E_9687069.flac,spoof,FAKE,1,0.7577
LA_E_2224696.flac,bonafide,FAKE,0,0.7372
LA_E_9943070.flac,bonafide,REAL,1,0.6911
LA_E_4882218.flac,spoof,REAL,0,0.5564
LA_E_5529788.flac,spoof,REAL,0,0.5444
LA_E_5987104.flac,bonafide,FAKE,0,0.7661
LA_E_7634615.flac,spoof,REAL,0,0.5945
LA_E_4975613.flac,bonafide,REAL,1,0.4561
LA_E_3467682.flac,spoof,REAL,0,0.6455
LA_E_6789474.flac,bonafide,REAL,1,0.3477
LA_E_9317605.flac,bonafide,REAL,1,0.4220
LA_E_7290214.flac,spoof,FAKE,1,0.7861
LA_E_5126226.flac,bonafide,REAL,1,0.4208
LA_E_8863955.flac,bonafide,REAL,1,0.6719
LA_E_9705358.flac,spoof,REAL,0,0.4902
LA_E_7298041.flac,spoof,FAKE,1,0.7316
LA_E_5187300.flac,bonafide,REAL,1,0.5868
LA_E_4100001.flac,spoof,REAL,0,0.5701
LA_E_8447156.flac,bonafide,REAL,1,0.4402
LA_E_6411686.flac,spoof,REAL,0,0.5878
LA_E_1209220.flac,bonafide,REAL,1,0.2486
LA_E_1079648.flac,spoof,FAKE,1,0.7011
LA_E_1360911.flac,bonafide,REAL,1,0.3980
LA_E_9757746.flac,spoof,REAL,0,0.6098
LA_E_8942528.flac,spoof,REAL,0,0.6915
LA_E_5956069.flac,spoof,REAL,0,0.4252
LA_E_4771938.flac,spoof,REAL,0,0.6793
LA_E_6395291.flac,spoof,FAKE,1,0.7029
LA_E_4938817.flac,spoof,FAKE,1,0.7789
LA_E_1646943.flac,spoof,FAKE,1,0.9215
LA_E_1014942.flac,bonafide,REAL,1,0.5997
LA_E_7200051.flac,spoof,FAKE,1,0.8239
LA_E_3857092.flac,spoof,REAL,0,0.5632
LA_E_8348856.flac,bonafide,REAL,1,0.5269
LA_E_2546380.flac,bonafide,REAL,1,0.3751
LA_E_6120334.flac,bonafide,REAL,1,0.3315
LA_E_9863611.flac,bonafide,FAKE,0,0.7254
LA_E_6819420.flac,bonafide,REAL,1,0.5372
LA_E_9488284.flac,bonafide,REAL,1,0.4331
LA_E_5546336.flac,spoof,FAKE,1,0.7896
LA_E_4257163.flac,bonafide,REAL,1,0.3948
LA_E_8145430.flac,bonafide,REAL,1,0.5877
LA_E_7407202.flac,bonafide,REAL,1,0.6740
LA_E_5358535.flac,bonafide,REAL,1,0.6149
LA_E_3547823.flac,bonafide,REAL,1,0.5423
LA_E_1855595.flac,bonafide,FAKE,0,0.7421
LA_E_7413053.flac,spoof,REAL,0,0.6167
LA_E_2466767.flac,bonafide,REAL,1,0.2058
LA_E_4417144.flac,bonafide,REAL,1,0.5465
LA_E_4096995.flac,spoof,FAKE,1,0.7543
LA_E_4913007.flac,spoof,REAL,0,0.5771
LA_E_7085352.flac,spoof,REAL,0,0.2755
LA_E_7646288.flac,spoof,FAKE,1,0.7075
LA_E_3342128.flac,spoof,FAKE,1,0.8615
LA_E_6204873.flac,spoof,FAKE,1,0.8562
LA_E_2102948.flac,spoof,REAL,0,0.5208
LA_E_8039758.flac,spoof,REAL,0,0.4430
LA_E_5453722.flac,bonafide,REAL,1,0.4904
LA_E_5402388.flac,spoof,FAKE,1,0.7755
LA_E_6776113.flac,bonafide,REAL,1,0.6216
LA_E_6629187.flac,bonafide,FAKE,0,0.7408
LA_E_6504213.flac,bonafide,REAL,1,0.5716
LA_E_7755176.flac,bonafide,REAL,1,0.6856
LA_E_9141075.flac,spoof,REAL,0,0.3640
LA_E_1424775.flac,spoof,REAL,0,0.5366
LA_E_3485176.flac,spoof,REAL,0,0.3258
LA_E_1628382.flac,spoof,REAL,0,0.6563
LA_E_4783906.flac,bonafide,REAL,1,0.6818
LA_E_9514785.flac,bonafide,REAL,1,0.4914
LA_E_7674898.flac,bonafide,REAL,1,0.6426
LA_E_6897863.flac,bonafide,REAL,1,0.4311
LA_E_3085914.flac,spoof,REAL,0,0.6251
LA_E_1989199.flac,bonafide,REAL,1,0.2474
LA_E_6847333.flac,bonafide,REAL,1,0.6976
LA_E_4790615.flac,spoof,REAL,0,0.6046
LA_E_5971393.flac,spoof,REAL,0,0.5768
LA_E_2588318.flac,spoof,FAKE,1,0.8362
LA_E_6041450.flac,bonafide,REAL,1,0.4801
LA_E_5778905.flac,spoof,FAKE,1,0.7293
LA_E_5895089.flac,spoof,FAKE,1,0.8416
LA_E_3552924.flac,spoof,REAL,0,0.5654
LA_E_4721671.flac,bonafide,REAL,1,0.3783
LA_E_8208727.flac,bonafide,REAL,1,0.1989
LA_E_4584852.flac,bonafide,FAKE,0,0.7038
LA_E_1117895.flac,spoof,REAL,0,0.6623
LA_E_7212903.flac,spoof,FAKE,1,0.7286
LA_E_7839388.flac,bonafide,REAL,1,0.4060
LA_E_4354146.flac,spoof,FAKE,1,0.8643
LA_E_2558144.flac,spoof,REAL,0,0.6995
LA_E_3874529.flac,bonafide,FAKE,0,0.7874
LA_E_2918696.flac,bonafide,REAL,1,0.6045
LA_E_3228550.flac,spoof,REAL,0,0.6179
LA_E_9333638.flac,spoof,REAL,0,0.5713
LA_E_4760671.flac,bonafide,REAL,1,0.3005
LA_E_5873303.flac,bonafide,REAL,1,0.6159
LA_E_4998917.flac,spoof,REAL,0,0.6113
LA_E_7679379.flac,spoof,REAL,0,0.6584
LA_E_2944355.flac,spoof,REAL,0,0.6860
LA_E_1281808.flac,bonafide,FAKE,0,0.8058
LA_E_6800815.flac,spoof,REAL,0,0.6343
LA_E_9498732.flac,spoof,REAL,0,0.5537
LA_E_2962522.flac,bonafide,REAL,1,0.6112
LA_E_1824542.flac,bonafide,FAKE,0,0.8010
LA_E_4872572.flac,spoof,REAL,0,0.4659
LA_E_1844007.flac,bonafide,REAL,1,0.6050
LA_E_8674298.flac,spoof,FAKE,1,0.8283
LA_E_4266691.flac,spoof,FAKE,1,0.8495
LA_E_4016608.flac,bonafide,REAL,1,0.6215
LA_E_4733025.flac,bonafide,REAL,1,0.6020
LA_E_8081322.flac,bonafide,FAKE,0,0.7066
LA_E_2585625.flac,spoof,REAL,0,0.3680
LA_E_3812431.flac,spoof,FAKE,1,0.7619
LA_E_8326347.flac,spoof,REAL,0,0.5329
LA_E_2606435.flac,bonafide,FAKE,0,0.7582
LA_E_8283215.flac,bonafide,REAL,1,0.3439
LA_E_2317889.flac,bonafide,REAL,1,0.5296
LA_E_3446840.flac,spoof,FAKE,1,0.8582
LA_E_2292624.flac,spoof,REAL,0,0.5833
LA_E_2497936.flac,bonafide,REAL,1,0.6873
LA_E_4279753.flac,bonafide,REAL,1,0.4204
LA_E_5534651.flac,spoof,REAL,0,0.6730
LA_E_8291230.flac,bonafide,FAKE,0,0.8083
LA_E_7173090.flac,spoof,FAKE,1,0.7959
LA_E_3865061.flac,spoof,REAL,0,0.6190
LA_E_8421755.flac,spoof,REAL,0,0.4360
LA_E_9406522.flac,bonafide,REAL,1,0.5704
LA_E_7427839.flac,spoof,REAL,0,0.4966
LA_E_5350822.flac,bonafide,FAKE,0,0.7872
LA_E_5936134.flac,bonafide,REAL,1,0.5325
LA_E_7907115.flac,bonafide,REAL,1,0.6029
LA_E_1098618.flac,spoof,REAL,0,0.4626
LA_E_4404215.flac,bonafide,REAL,1,0.3610
LA_E_1463788.flac,bonafide,FAKE,0,0.7900
LA_E_5867320.flac,spoof,REAL,0,0.4759
LA_E_6753730.flac,bonafide,REAL,1,0.2673
LA_E_9395617.flac,spoof,FAKE,1,0.8773
LA_E_6239984.flac,spoof,FAKE,1,0.7793
LA_E_9623048.flac,bonafide,REAL,1,0.6357
LA_E_7670623.flac,spoof,REAL,0,0.4853
LA_E_4480882.flac,bonafide,REAL,1,0.4100
LA_E_5079190.flac,bonafide,REAL,1,0.5902
LA_E_5788168.flac,spoof,REAL,0,0.4069
LA_E_3491443.flac,spoof,REAL,0,0.6657
LA_E_4475901.flac,spoof,REAL,0,0.6988
LA_E_3677786.flac,spoof,REAL,0,0.4919
LA_E_8338141.flac,spoof,REAL,0,0.5513
LA_E_5378093.flac,bonafide,REAL,1,0.6018
LA_E_6887171.flac,bonafide,REAL,1,0.3003
LA_E_4207346.flac,bonafide,REAL,1,0.5027
LA_E_7796894.flac,bonafide,REAL,1,0.5196
LA_E_2114142.flac,bonafide,FAKE,0,0.7730
LA_E_1734549.flac,bonafide,REAL,1,0.5041
LA_E_4165885.flac,bonafide,REAL,1,0.5795
LA_E_4980399.flac,bonafide,REAL,1,0.4508
LA_E_5913438.flac,bonafide,FAKE,0,0.7308
LA_E_7918401.flac,bonafide,REAL,1,0.5223
LA_E_9213679.flac,bonafide,REAL,1,0.3658
LA_E_2564641.flac,spoof,FAKE,1,0.7451
LA_E_3803362.flac,bonafide,FAKE,0,0.7424
LA_E_3934456.flac,spoof,REAL,0,0.5332
LA_E_6006115.flac,spoof,REAL,0,0.6338
LA_E_5837618.flac,spoof,REAL,0,0.6009
LA_E_8623847.flac,spoof,REAL,0,0.4817
LA_E_3394574.flac,bonafide,REAL,1,0.2223
LA_E_7090098.flac,spoof,REAL,0,0.6281
LA_E_6274926.flac,spoof,FAKE,1,0.7206
LA_E_4965888.flac,bonafide,REAL,1,0.3523
LA_E_8168581.flac,bonafide,REAL,1,0.4367
LA_E_1319108.flac,bonafide,REAL,1,0.3014
LA_E_8037888.flac,spoof,REAL,0,0.5043
LA_E_4339661.flac,spoof,REAL,0,0.4550
LA_E_4771659.flac,spoof,REAL,0,0.4116
LA_E_1390958.flac,bonafide,REAL,1,0.5735
LA_E_4711612.flac,bonafide,REAL,1,0.6001
LA_E_1479946.flac,bonafide,REAL,1,0.5233
LA_E_6769073.flac,bonafide,FAKE,0,0.7526
LA_E_4612873.flac,bonafide,REAL,1,0.4399
LA_E_7458259.flac,bonafide,REAL,1,0.6597
LA_E_3951823.flac,spoof,FAKE,1,0.8358
LA_E_2225218.flac,bonafide,REAL,1,0.4990
LA_E_6206072.flac,spoof,REAL,0,0.4908
LA_E_5276681.flac,bonafide,REAL,1,0.5010
LA_E_5772309.flac,spoof,FAKE,1,0.7114
LA_E_1763790.flac,bonafide,REAL,1,0.5670
LA_E_6377546.flac,bonafide,REAL,1,0.4083
LA_E_6168316.flac,spoof,REAL,0,0.6492
LA_E_7189751.flac,spoof,REAL,0,0.5954
LA_E_6503058.flac,bonafide,REAL,1,0.4900
LA_E_2669201.flac,spoof,REAL,0,0.6648
LA_E_2007155.flac,spoof,FAKE,1,0.8180
LA_E_6048219.flac,bonafide,REAL,1,0.3619
LA_E_1641385.flac,spoof,REAL,0,0.4544
LA_E_9362551.flac,bonafide,FAKE,0,0.7820
LA_E_5820956.flac,bonafide,REAL,1,0.4875
LA_E_5151772.flac,spoof,REAL,0,0.6209
LA_E_1782716.flac,spoof,REAL,0,0.6617
LA_E_2936393.flac,spoof,REAL,0,0.5279
LA_E_8431157.flac,bonafide,REAL,1,0.6974
LA_E_4244408.flac,bonafide,REAL,1,0.3264
LA_E_8884814.flac,spoof,REAL,0,0.4015
LA_E_2301060.flac,spoof,REAL,0,0.5156
LA_E_2642969.flac,spoof,REAL,0,0.3720
LA_E_5632964.flac,spoof,REAL,0,0.4722
LA_E_1964736.flac,bonafide,REAL,1,0.6097
LA_E_1000931.flac,spoof,REAL,0,0.5369
LA_E_2897763.flac,bonafide,REAL,1,0.3096
LA_E_9537290.flac,bonafide,REAL,1,0.3678
LA_E_6094589.flac,spoof,REAL,0,0.5891
LA_E_5000719.flac,spoof,REAL,0,0.6355
LA_E_6609569.flac,bonafide,REAL,1,0.6650
LA_E_3128270.flac,spoof,REAL,0,0.4304
LA_E_1974426.flac,bonafide,FAKE,0,0.8054
LA_E_8169859.flac,spoof,REAL,0,0.4519
LA_E_8609269.flac,spoof,REAL,0,0.6484
LA_E_5001927.flac,spoof,FAKE,1,0.7435
LA_E_9285374.flac,spoof,FAKE,1,0.8433
LA_E_6423387.flac,bonafide,REAL,1,0.4312
LA_E_4337650.flac,spoof,REAL,0,0.4885
LA_E_3235799.flac,bonafide,REAL,1,0.4504
LA_E_1139313.flac,spoof,FAKE,1,0.7012
LA_E_2883301.flac,spoof,REAL,0,0.3796
LA_E_6879747.flac,bonafide,REAL,1,0.6039
LA_E_8488860.flac,bonafide,REAL,1,0.5547
LA_E_2687277.flac,bonafide,FAKE,0,0.7253
LA_E_7394592.flac,bonafide,REAL,1,0.4131
LA_E_4738244.flac,bonafide,REAL,1,0.6004
LA_E_4955587.flac,bonafide,REAL,1,0.6127
LA_E_8379233.flac,spoof,REAL,0,0.4788
LA_E_3978352.flac,bonafide,REAL,1,0.3837
LA_E_1138931.flac,spoof,REAL,0,0.4729
LA_E_1659298.flac,bonafide,REAL,1,0.5876
LA_E_1666232.flac,bonafide,REAL,1,0.4478
LA_E_1890455.flac,spoof,REAL,0,0.3693
LA_E_2403591.flac,bonafide,REAL,1,0.5690
LA_E_6416450.flac,spoof,FAKE,1,0.7869
LA_E_4208330.flac,spoof,REAL,0,0.6563
LA_E_8402882.flac,bonafide,FAKE,0,0.7368
LA_E_4862856.flac,spoof,FAKE,1,0.8819
LA_E_8902496.flac,spoof,FAKE,1,0.8289
LA_E_3247594.flac,bonafide,REAL,1,0.5770
LA_E_7461640.flac,bonafide,REAL,1,0.5525
LA_E_6248756.flac,spoof,FAKE,1,0.7495
LA_E_7236461.flac,spoof,REAL,0,0.6324
LA_E_7126283.flac,spoof,FAKE,1,0.7652
LA_E_7200437.flac,bonafide,REAL,1,0.6821
LA_E_6795053.flac,spoof,REAL,0,0.6936
LA_E_6517347.flac,spoof,REAL,0,0.5886
LA_E_9381105.flac,spoof,REAL,0,0.6728
LA_E_9303446.flac,spoof,REAL,0,0.5078
LA_E_7338086.flac,bonafide,REAL,1,0.6274
LA_E_4905976.flac,bonafide,REAL,1,0.6496
LA_E_1516108.flac,bonafide,REAL,1,0.3696
LA_E_3372219.flac,bonafide,REAL,1,0.5452
LA_E_1961162.flac,bonafide,REAL,1,0.5754
LA_E_9926566.flac,bonafide,REAL,1,0.5979
LA_E_7876223.flac,bonafide,REAL,1,0.3595
LA_E_6917343.flac,spoof,REAL,0,0.5944
LA_E_5113658.flac,spoof,FAKE,1,0.8155
LA_E_5556542.flac,bonafide,REAL,1,0.6215
LA_E_4686365.flac,bonafide,FAKE,0,0.8179
LA_E_4866098.flac,spoof,REAL,0,0.4814
LA_E_4443191.flac,bonafide,FAKE,0,0.8132
LA_E_8543189.flac,bonafide,REAL,1,0.4225
LA_E_7780691.flac,bonafide,REAL,1,0.6133
LA_E_3180651.flac,bonafide,FAKE,0,0.7886
LA_E_4249245.flac,spoof,FAKE,1,0.7741
LA_E_5504941.flac,bonafide,FAKE,0,0.8438
LA_E_5142702.flac,bonafide,REAL,1,0.6916
LA_E_5512283.flac,spoof,FAKE,1,0.8746
LA_E_1151383.flac,bonafide,REAL,1,0.4465
LA_E_7784035.flac,spoof,REAL,0,0.5487
LA_E_2693122.flac,bonafide,REAL,1,0.3604
LA_E_3545035.flac,bonafide,REAL,1,0.5387
LA_E_3430581.flac,bonafide,REAL,1,0.4650
LA_E_6264498.flac,spoof,FAKE,1,0.8615
LA_E_4785527.flac,spoof,REAL,0,0.5061
LA_E_8478221.flac,bonafide,FAKE,0,0.7311
LA_E_1317749.flac,spoof,REAL,0,0.6484
LA_E_7908041.flac,spoof,REAL,0,0.6674
LA_E_8129807.flac,bonafide,REAL,1,0.3331
LA_E_4840679.flac,spoof,REAL,0,0.6835
LA_E_4271778.flac,spoof,FAKE,1,0.7352
LA_E_6724756.flac,bonafide,REAL,1,0.3139
LA_E_5810907.flac,bonafide,REAL,1,0.4559
LA_E_3443595.flac,spoof,REAL,0,0.5880
LA_E_3360170.flac,bonafide,REAL,1,0.4378
LA_E_7986880.flac,bonafide,REAL,1,0.5925
LA_E_6392168.flac,bonafide,REAL,1,0.5824
LA_E_9981412.flac,bonafide,REAL,1,0.3896
LA_E_3115458.flac,bonafide,REAL,1,0.6293
LA_E_2625243.flac,bonafide,REAL,1,0.5605
LA_E_9608308.flac,spoof,FAKE,1,0.8450
LA_E_7400632.flac,bonafide,REAL,1,0.6642
LA_E_8853105.flac,spoof,REAL,0,0.6505
LA_E_7014356.flac,spoof,REAL,0,0.4585
LA_E_7390550.flac,spoof,FAKE,1,0.8311
LA_E_2047488.flac,spoof,FAKE,1,0.7566
LA_E_9790876.flac,bonafide,REAL,1,0.2826
LA_E_5596450.flac,bonafide,REAL,1,0.4761
LA_E_9662129.flac,bonafide,FAKE,0,0.7645
LA_E_5470092.flac,bonafide,FAKE,0,0.7113
LA_E_5099804.flac,bonafide,REAL,1,0.6078
LA_E_1253304.flac,bonafide,FAKE,0,0.7185
LA_E_3133785.flac,spoof,REAL,0,0.4741
LA_E_1090438.flac,spoof,REAL,0,0.4109
LA_E_7566010.flac,spoof,FAKE,1,0.8266
LA_E_2328389.flac,spoof,REAL,0,0.4616
LA_E_5824135.flac,spoof,REAL,0,0.6179
LA_E_6824193.flac,bonafide,REAL,1,0.6188
LA_E_2139109.flac,bonafide,FAKE,0,0.7040
LA_E_5969041.flac,bonafide,FAKE,0,0.7453
LA_E_1431292.flac,spoof,REAL,0,0.6737
LA_E_5016188.flac,spoof,REAL,0,0.4567
LA_E_2010348.flac,spoof,REAL,0,0.5416
LA_E_3924909.flac,bonafide,REAL,1,0.6075
LA_E_7749267.flac,spoof,FAKE,1,0.8316
LA_E_1391121.flac,spoof,REAL,0,0.6100
LA_E_4147652.flac,bonafide,FAKE,0,0.7874
LA_E_9438117.flac,bonafide,FAKE,0,0.7488
LA_E_6814997.flac,spoof,FAKE,1,0.7869
LA_E_2340594.flac,bonafide,FAKE,0,0.8418
LA_E_1858493.flac,bonafide,FAKE,0,0.7236
LA_E_3646298.flac,spoof,REAL,0,0.5852
LA_E_9700331.flac,bonafide,REAL,1,0.3833
LA_E_3384238.flac,bonafide,REAL,1,0.4519
LA_E_2883660.flac,spoof,REAL,0,0.6317
LA_E_5565396.flac,bonafide,REAL,1,0.5956
LA_E_3545347.flac,bonafide,REAL,1,0.4654
LA_E_4569971.flac,bonafide,REAL,1,0.5926
LA_E_5521863.flac,bonafide,REAL,1,0.3804
LA_E_5695628.flac,spoof,REAL,0,0.5004
LA_E_7084111.flac,bonafide,REAL,1,0.6290
LA_E_6535026.flac,bonafide,REAL,1,0.4438
LA_E_1052419.flac,spoof,REAL,0,0.3590
LA_E_4101052.flac,spoof,REAL,0,0.5339
LA_E_5515990.flac,bonafide,REAL,1,0.2311
LA_E_8053636.flac,bonafide,REAL,1,0.6535
LA_E_7917771.flac,bonafide,REAL,1,0.5658
LA_E_4063454.flac,bonafide,REAL,1,0.6525
LA_E_2509829.flac,bonafide,FAKE,0,0.7637
LA_E_5192102.flac,bonafide,REAL,1,0.5814
LA_E_3512878.flac,spoof,FAKE,1,0.7782
LA_E_6817002.flac,bonafide,FAKE,0,0.7061
LA_E_2205641.flac,bonafide,REAL,1,0.6541
LA_E_7113648.flac,bonafide,REAL,1,0.6819
LA_E_1251201.flac,spoof,FAKE,1,0.7940
LA_E_6292649.flac,bonafide,REAL,1,0.6912
LA_E_1057971.flac,spoof,FAKE,1,0.8032
LA_E_9185735.flac,bonafide,REAL,1,0.5502
LA_E_6096875.flac,spoof,REAL,0,0.5201
LA_E_7533845.flac,bonafide,REAL,1,0.3763
LA_E_4775039.flac,spoof,REAL,0,0.5287
LA_E_8959345.flac,spoof,FAKE,1,0.8713
LA_E_7395664.flac,spoof,FAKE,1,0.7514
LA_E_7727505.flac,spoof,REAL,0,0.5634
LA_E_8531642.flac,bonafide,REAL,1,0.6474
LA_E_4520602.flac,bonafide,REAL,1,0.4606
LA_E_2957806.flac,spoof,REAL,0,0.6485
LA_E_9867832.flac,spoof,REAL,0,0.6480
LA_E_7476258.flac,bonafide,REAL,1,0.5287
LA_E_5517867.flac,bonafide,REAL,1,0.6222
LA_E_3617267.flac,bonafide,REAL,1,0.3313
LA_E_7285364.flac,spoof,FAKE,1,0.7415
LA_E_7042881.flac,bonafide,REAL,1,0.3777
LA_E_9369095.flac,spoof,REAL,0,0.6101
LA_E_8042164.flac,bonafide,REAL,1,0.3778
LA_E_3099452.flac,bonafide,FAKE,0,0.7701
LA_E_6054096.flac,bonafide,REAL,1,0.3417
LA_E_8554211.flac,bonafide,REAL,1,0.6256
LA_E_6990466.flac,bonafide,REAL,1,0.4528
LA_E_7584529.flac,spoof,FAKE,1,0.8765
LA_E_1847193.flac,bonafide,REAL,1,0.5980
LA_E_9103576.flac,spoof,FAKE,1,0.8504
LA_E_4485826.flac,spoof,FAKE,1,0.7798
LA_E_8367998.flac,bonafide,REAL,1,0.3650
LA_E_1437250.flac,spoof,REAL,0,0.3166
LA_E_2307732.flac,bonafide,REAL,1,0.5298
LA_E_6921571.flac,spoof,REAL,0,0.4475
LA_E_6741045.flac,spoof,REAL,0,0.6156
LA_E_1194764.flac,spoof,REAL,0,0.6354
LA_E_7902133.flac,spoof,REAL,0,0.6339
LA_E_7732495.flac,bonafide,REAL,1,0.4051
LA_E_4364703.flac,spoof,REAL,0,0.4199
LA_E_5582690.flac,spoof,FAKE,1,0.8097
LA_E_4840713.flac,bonafide,FAKE,0,0.7474
LA_E_9356620.flac,spoof,REAL,0,0.6981
LA_E_3057210.flac,bonafide,REAL,1,0.4239
LA_E_8311992.flac,bonafide,REAL,1,0.4871
LA_E_7529853.flac,bonafide,REAL,1,0.5543
LA_E_3076053.flac,bonafide,FAKE,0,0.7287
LA_E_7789036.flac,spoof,REAL,0,0.3041
LA_E_4148188.flac,bonafide,REAL,1,0.6267
LA_E_2952995.flac,spoof,REAL,0,0.6136
LA_E_3434318.flac,bonafide,FAKE,0,0.7936
LA_E_7540055.flac,spoof,FAKE,1,0.7552
LA_E_2988294.flac,spoof,REAL,0,0.4287
LA_E_8049888.flac,bonafide,REAL,1,0.3876

SUMMARY,accuracy=0.5870,EER=0.3920,FPR=0.1720,FNR=0.6540,TP=173,TN=414,FP=86,FN=327,AUROC=0.6532
